model,batch_size,mig_slices,frequency,avg_power_draw,dynamic_power_draw,throughput,latency
resnet50,16,4,960,109.85826001149644,62.09654013394544,1215.906739117285,13.22340965270996
resnet50,16,4,1050,114.25138647874918,64.69262321894527,1290.970719842146,12.54725456237793
resnet50,16,4,1140,124.07100398936171,71.49284432269506,1353.0319585923276,11.882543563842772
resnet50,16,4,1230,138.76440238515903,81.48249965182572,1416.976201728885,11.397123336791992
resnet50,16,4,1320,158.1222201691897,94.22175206392654,1475.131380219511,10.920286178588867
resnet50,16,4,1410,186.88248485523383,113.44894806624302,1532.5600153359078,10.558843612670898
resnet50,16,7,210,74.42550742574257,30.63503139065484,518.055720873615,30.98320960998535
resnet50,16,7,240,78.18463784712283,34.24119866599416,588.5483569274351,27.335166931152344
resnet50,16,7,330,89.2606755383175,44.890514755934085,793.7801382409076,20.277976989746094
resnet50,16,7,420,98.77171645810232,54.051640869357726,986.3393508817456,16.318321228027344
resnet50,16,7,510,108.0645994009734,62.8203350938868,1164.0875479600677,13.91148567199707
resnet50,16,7,600,116.02536890848953,70.4787588809666,1325.5716517111252,12.20560073852539
resnet50,16,7,690,123.15666086137917,77.39573845300234,1471.4956749223115,11.046171188354492
resnet50,16,7,780,129.93165016968325,83.24587997920707,1602.6558159148483,10.121583938598633
resnet50,16,7,870,136.64691032295272,89.52896337119833,1721.4768505156912,9.44209098815918
resnet50,16,7,960,144.40551365638763,96.64379377883664,1860.8719945323653,8.66079330444336
resnet50,16,7,1050,152.0844090477697,102.5256457879658,1986.0346638905708,8.203268051147461
resnet50,16,7,1140,167.74846432794638,115.17030466127972,2100.0125123560883,7.674455642700195
resnet50,16,7,1230,190.03195594713657,132.75005321380326,2219.995062569334,7.368087768554687
resnet50,16,7,1320,221.50900729335493,157.6085391880918,2339.641777557852,6.974697113037109
resnet50,16,7,1410,262.6651575178998,189.23162072890892,2453.709207045182,6.64973258972168
